id_oglasa,naslov,tip_nepremicnine,stevilo_sob_opis,stevilo_sob,cena,valuta,m2,leto_gradnje,nadstropje,opis_kratek,opis_poln,regija,upravna_enota,obcina,naselje,url_oglasa
7406489,"OSIJEK - CENTER, TVRĐA",Stanovanje,1-sobno,1.0,800.0,EUR,46.0,,,"46 m2, 1-sobno, oddamo. Cena: 800,00 EUR/mes","Osijek, Tvrda. Na voljo je popolnoma novo stanovanje za najem, ki se nahaja v prvem nadstropju modernega stanovanjskega objekta z dvigalom. Stanovanje še nikoli ni bilo vseljeno, kar bodočemu najemniku ponuja priložnost, da bo prvi, ki bo užival v tem popolnoma novem in neuporabljenem bivalnem prostoru.Ob vstopu v stanovanje vas pričaka predsoba, ki vodi v odprt dnevni prostor. Dnevna soba, jedilnica in kuhinja so brezhibno povezane v en funkcionalen prostor. Dnevna soba se odpira na teraso, ki zagotavlja dodaten prostor za sprostitev in uživanje na prostem. Ločena spalnica ponuja zasebnost in udobje, medtem ko je kopalnica moderna in funkcionalna. Stanovanje vključuje tudi praktično shrambo, ki zagotavlja dodaten prostor za vsakodnevne stvari.Stanovanje se nahaja v novo zgrajenem stanovanjskem objektu z dvigalom, najemniku pa sta na voljo dve zasebni parkirni mesti. V stanovanju je bil nameščen optični internet. Dodatna prednost je skupna shramba v pritličju objekta, ki stanovalcem ponuja dodaten prostor za kolesa ali drugo opremo.Nepremičnina se nahaja na območju, ki omogoča enostaven dostop do vseh dobrin, potrebnih za udobno vsakodnevno življenje. Trgovine, kavarne, javni prevoz in druge bistvene storitve so v bližini, medtem ko odlične prometne povezave zagotavljajo hiter dostop do vseh delov mesta. Mirna okolica in moderna stavba dodatno prispevajo k splošni kakovosti bivanja.Za vsa dodatna vprašanja, nadaljnje informacije ali dogovor za ogled nepremičnine smo vam vedno na voljo.... Več na eurovilla.hr, ID: 105452",Osiješko-baranjska,VSE,Osijek,Osijek - Center,https://www.nepremicnine.net/oglasi-oddaja/osijek-center-tvrda-stanovanje_7406489/
7394540,PEĆINE,Stanovanje,2-sobno,2.0,800.0,EUR,48.0,,,"48 m2, 2-sobno, oddamo. Cena: 800,00 EUR/mes",,Primorsko-goranska,VSE,Rijeka,Pećine,https://www.nepremicnine.net/oglasi-oddaja/pecine-stanovanje_7394540/
7409707,PEĆINE,Stanovanje,2-sobno,2.0,750.0,EUR,56.0,1920,,"56 m2, 2-sobno, zgrajeno l. 1920, oddamo. Cena: 750,00 EUR/mes",,Primorsko-goranska,VSE,Rijeka,Pećine,https://www.nepremicnine.net/oglasi-oddaja/pecine-stanovanje_7409707/
7403738,PEĆINE,Stanovanje,2-sobno,2.0,1000.0,EUR,80.0,,,"80 m2, 2-sobno, oddamo. Cena: 1.000,00 EUR/mes","V ponudbi je prostorno in izjemno prijetno stanovanje za dolgotrajni najem skupne površine 80 m2, ki se nahaja v tretjem nadstropju urejene stanovanjske stavbe z dvigalom, v eni izmed najbolj iskanih riječkih četrti – Pećine. Stanovanje obsega dve udobni spalnici, prostoren dnevni prostor z jedilnico, funkcionalno kuhinjo ter balkon, ki dodatno prispeva k občutku zračnosti in udobja. Razpored prostorov je zasnovan tako, da zagotavlja maksimalno izrabo prostora, zasebnost in prijetno vsakodnevno bivanje, zaradi česar je ta nepremičnina idealna za družino, par ali poslovne osebe, ki iščejo kakovostno dolgotrajno bivanje. Nepremičnina je bila popolnoma prenovljena leta 2024, pri čemer je bila posebna pozornost namenjena funkcionalnosti, sodobni opremi in prijetnemu vzdušju. Notranjost je moderna in usklajeno urejena, stanovanje pa je pripravljeno za vselitev brez dodatnih vlaganj. Ogrevanje je urejeno preko centralnega sistema ogrevanja z dodatno možnostjo uporabe električne energije, kar omogoča optimalno regulacijo temperature skozi vse leto in prijetno bivanje v vseh letnih časih. Stavba je redno vzdrževana, dvigalo pa omogoča enostaven in praktičen dostop do stanovanja. Lokacija predstavlja eno največjih prednosti te nepremičnine. Pećine so znane po bližini morja, lepo urejenih plažah in sprehajalnih poteh, mirnem okolju ter odlični povezavi z ostalim delom mesta. V neposredni bližini so trgovine, šole, vrtci, fakultete, javni prevoz in vse vsebine, potrebne za kakovostno urbano življenje. Center Rijeke je dosegljiv v nekaj minutah, kar še dodatno povečuje privlačnost te lokacije. To stanovanje predstavlja odlično priložnost za dolgotrajni najem na eni izmed najbolj zaželenih lokacij v Rijeki, saj ponuja popolno kombinacijo udobja, funkcionalnosti in odlične mikrolokacije. Za več informacij ali dogovor o ogledu nas lahko brez zadržkov kontaktirate.",Primorsko-goranska,VSE,Rijeka,Pećine,https://www.nepremicnine.net/oglasi-oddaja/pecine-stanovanje_7403738/
7408530,"PEĆINE, RIJEKA",Stanovanje,2-sobno,2.0,800.0,EUR,48.0,,,"48 m2, 2-sobno, oddamo. Cena: 800,00 EUR/mes",ID CODE: N238 Valeria  Jurković Asistentica u posredovanju Mob: +385 99 432 5377 Tel: +385 51 550 841 E-mail: valeria@atlas-realestate.com www.atlas-realestate.com,Primorsko-goranska,VSE,Rijeka,Pećine,https://www.nepremicnine.net/oglasi-oddaja/pecine-rijeka-stanovanje_7408530/
7392611,"PEHLIN, HOSTI, RIJEKA",Stanovanje,2-sobno,2.0,750.0,EUR,60.0,,,"60 m2, 2-sobno, oddamo. Cena: 750,00 EUR/mes",,Primorsko-goranska,VSE,Rijeka,Pehlin,https://www.nepremicnine.net/oglasi-oddaja/pehlin-hosti-rijeka-stanovanje_7392611/
7396487,"PEHLIN, RIJEKA",Stanovanje,1-sobno,1.0,650.0,EUR,40.0,,,"40 m2, 1-sobno, oddamo. Cena: 650,00 EUR/mes",,Primorsko-goranska,VSE,Rijeka,Pehlin,https://www.nepremicnine.net/oglasi-oddaja/pehlin-rijeka-stanovanje_7396487/
7347441,PETIŠOVCI,Stanovanje,Soba,,250.0,EUR,17.0,1980,,"17 m2, soba, zgrajena l. 1980, adaptirana l. 2025, oddamo. Cena: cca 250,00 EUR/mes",,Pomurska,Lendava,Lendava,Petišovci,https://www.nepremicnine.net/oglasi-oddaja/petisovci-stanovanje_7347441/
7373257,PETRČANE,Stanovanje,2-sobno,2.0,1400.0,EUR,244.29,2025,P/3,"244,29 m2, 2-sobno, novogradnja - zgr. l. 2025, P/3 nad., stanovanje s3, oddamo. Cena: 1.400,00 EUR/mes","PETRČANE – LUKSUZNO DVOETAŽNO STANOVANJE Z VRTOM, BAZENOM IN POGLEDOM NA MORJE, LE 80 METROV OD PLAŽE
V vrhunski novozgrajeni stanovanjski stavbi, ki obsega le štiri luksuzne enote, je na voljo za dolgoročni najem popolnoma opremljeno stanovanje S3 – prostorno in sodobno zasnovano dvoetažno stanovanje z velikim zasebnim vrtom, teraso z bazenom ter odprtim pogledom proti morju. Objekt se nahaja približno 80 metrov od morja in urejene prodnate plaže, na eni najbolj iskanih lokacij v Petrčanah.
Gre za nepremičnino, ki združuje arhitekturno dovršenost, visoko kakovost izvedbe, popolno zasebnost in nepremagljivo bližino morja. Stanovanje je idealno za udobno celoletno bivanje.
Razporeditev prostorov
V prvem nadstropju, kjer se nahaja glavni vhod stanovanja, so umeščeni prostorna dnevna soba s panoramskimi drsnimi stenami in pogledom na morje, ena spalnica, vhodni hodnik ter WC. Dnevni prostor je izjemno svetel in ponuja direkten stik z okoljem.
Iz dnevne sobe interno stopnišče vodi v pritličje, kjer se nahaja velika kuhinja z jedilnico, dodatna spalnica ter kopalnica. Iz pritličja je neposreden izhod na urejen vrt in veliko teraso z bazenom.
Zunanji del obsega vrt v skupni izmeri 71,84 m², oblikovan v mediteranskem slogu z oljkami, mediteranskim rastlinjem in nameščenim namakalnim sistemom. Terasa z bazenom v velikosti 44,65 m² nudi popolno zasebnost in možnost ustvarjanja edinstvenega zunanjega prostora za sprostitev.
V kleti stanovanju pripadata shramba in strojnica bazena v velikosti 18,30 m².
Stanovanju pripadata tudi dve parkirni mesti s pripravljenimi polnilnicami za električna vozila.
Visok standard gradnje in opreme
Stavba je zgrajena iz kakovostnih materialov – kletni del iz armiranega betona, preostali del zidan iz blokov. Notranje stene so dvojne mavčne plošče z vgrajeno kameno volno, kar zagotavlja izjemno zvočno in toplotno izolacijo.
Vgrajena je vrhunska keramika v vseh prostorih, razen v spalnicah, kjer so kakovostne vinilne talne obloge. Celotno stanovanje ima električno talno ogrevanje (razen v spalnicah), v kopalnicah pa je nameščeno dodatno električno gretje.
V kuhinji, dnevni sobi in v obeh spalnicah so nameščene ločene klimatske enote. Vgrajena so PVC okna z dvoslojnim steklom in električnimi žaluzijami. Na notranjem stopnišču je kovinska ograja. Pergole so nameščene na terasah in vrtnih površinah.
Stavbo je možno opremiti s sončno elektrarno, pri čemer ima vsaka stanovanjska enota svojo enoto z 8 kW baterijo. Notranje stopnišče, okenske police ter strešne terase so obdelane s kamnom. Fasada je izolirana z 8 cm stiropora. Klet je delno nad terenom in ima naravno svetlobo.
Površina
Skupna tlorisna površina stanovanja s stranskimi in pripadajočimi deli znaša 244,29 m², od tega je 111,78 m² neto uporabne površine.
To stanovanje je popolna izbira za najemnike, ki iščejo izjemno nepremičnino s sodobno zasnovo, velikim zunanjim prostorom in neposredno bližino morja. Posebno vrednost mu dajejo zasebni bazen, urejen mediteranski vrt ter redkost tovrstnih stanovanj na območju Petrčan.
Za več informacij in ogled stanovanja nas kontaktirajte:
Telefon: +386 31 709 234 Email: tomaz@infinisproperties.si
Pogoj najemodajalca za sklenitev posla je povračilo dela stroškov posredovanja v višini ene mesečne najemnine + pripadajoči DDV.",Zadarska,VSE,Zadar,Petrčane,https://www.nepremicnine.net/oglasi-oddaja/petrcane-stanovanje_7373257/
7284745,PETROVA - VOĆARSKA,Stanovanje,2-sobno,2.0,2300.0,EUR,100.0,,,"100 m2, 2-sobno, oddamo. Cena: 2.300,00 EUR/mes","Salata, luksuzno opremljeno dvosobno stanovanje v prvem nadstropju dobro vzdrževane stavbe. Zaprti del 96,50 m2 + pokrita terasa 8,80 m2 (2,2 m2). Pripada mu garaža, pokrito parkirno mesto na dvorišču in del podstrešja.Stavba je bila zgrajena leta 1922, popolnoma prenovljena z lepo fasado in urejenim stopniščem. Lokacija je idealna za bivanje, v neposredni bližini trgovin, šol, vrtcev, javnega prevoza, športno-rekreacijskega centra Salata, 3 minute od centra mesta. Stanovanje ponuja čudovit razgled na zelenje in mesto.Stanovanje je bilo leta 2015 popolnoma prenovljeno in luksuzno opremljeno. Betonska plošča, kakovostna izolacija, nove elektro, vodovodne in plinske inštalacije, novo zunanje leseno pohištvo s troslojnim steklom in električnimi žaluzijami, prvovrsten hrastov parket velikih dimenzij, talno gretje v kopalnici. Etažno plinsko ogrevanje. Višina stropa 295 cm.Sestoji iz udobne predsobe, 2 prostornih spalnic, velike dnevne sobe, kopalnice s tušem in kadjo, kuhinje, dekliške sobe in pokrite terase.Za vsa vprašanja smo vam na voljo.... Več na eurovilla.hr, ID: 673723",Mesto Zagreb,VSE,Zagreb-mesto,Petrova - Voćarska,https://www.nepremicnine.net/oglasi-oddaja/petrova-vocarska-stanovanje_7284745/
7313766,PETROVA - VOĆARSKA,Stanovanje,3-sobno,3.0,2500.0,EUR,120.0,,,"120 m2, 3-sobno, oddamo. Cena: 2.500,00 EUR/mes",,Mesto Zagreb,VSE,Zagreb-mesto,Petrova - Voćarska,https://www.nepremicnine.net/oglasi-oddaja/petrova-vocarska-stanovanje_7313766/
7275619,PETROVA - VOĆARSKA,Stanovanje,3-sobno,3.0,2300.0,EUR,130.0,,,"130 m2, 3-sobno, oddamo. Cena: 2.300,00 EUR/mes",,Mesto Zagreb,VSE,Zagreb-mesto,Petrova - Voćarska,https://www.nepremicnine.net/oglasi-oddaja/petrova-vocarska-stanovanje_7275619/
7404011,"PETROVA - VOĆARSKA, BABONIĆEVA",Stanovanje,1-sobno,1.0,1000.0,EUR,60.0,,,"60 m2, 1-sobno, oddamo. Cena: 1.000,00 EUR/mes","Baboniceva, novo opremljeno enosobno stanovanje 60 m2, popolnoma opremljeno v prvem nadstropju nove stavbe. Stanovanje obsega predsobo, dnevno sobo z jedilnico, kuhinjo, eno spalnico, eno kopalnico in prostorno teraso z vrtom. Stanovanju pripada shramba in eno zunanje parkirno mesto. Odlična lokacija, mirna ulica, blizu vseh potrebnih objektov. Ostale informacije na povpraševanje.... Več na eurovilla.hr, ID: 900892",Mesto Zagreb,VSE,Zagreb-mesto,Petrova - Voćarska,https://www.nepremicnine.net/oglasi-oddaja/petrova-vocarska-baboniceva-stanovanje_7404011/
6940804,"PETROVA - VOĆARSKA, BABONIĆEVA",Stanovanje,3-sobno,3.0,3000.0,EUR,180.0,,,"180 m2, 3-sobno, oddamo. Cena: 3.000,00 EUR/mes","Salata, Baboniceva, oddaja se luksuzno opremljeno trisobno stanovanje z zaprto površino 162m2 z lepo prostorno teraso cca 40m2, skupna neto uporabna površina 180m2.Sestoji iz predsobe, odprte kuhinje in dnevne sobe z izhodom na teraso, treh spalnic, od katerih ima ena lastno kopalnico.Stanovanje je novogradnja v drugem nadstropju stavbe z dvigalom. Pripadata mu dve parkirni mesti.Ostale informacije na povpraševanje.... Več na eurovilla.hr, ID: 490208",Mesto Zagreb,VSE,Zagreb-mesto,Petrova - Voćarska,https://www.nepremicnine.net/oglasi-oddaja/petrova-vocarska-baboniceva-stanovanje_6940804/
7335701,"PETROVA - VOĆARSKA, DOMJANIĆEVA",Stanovanje,2-sobno,2.0,1300.0,EUR,75.0,,,"75 m2, 2-sobno, oddamo. Cena: 1.300,00 EUR/mes","Zagreb, Kvaternikov trg, Domjaniceva ulica, novo prenovljeno stanovanje z balkonom v prenovljeni dvoriščni stavbi.Stanovanje obsega predsobo, odprto kuhinjo z jedilnico in dnevno sobo, dve spalnici, kopalnico in balkon.Je odlično pozicionirano in se nahaja v bližini vseh potrebnih vsebin za kakovostno življenje v mestu.Za več informacij nas kontaktirajte.... Več na eurovilla.hr, ID: 385545",Mesto Zagreb,VSE,Zagreb-mesto,Petrova - Voćarska,https://www.nepremicnine.net/oglasi-oddaja/petrova-vocarska-domjaniceva-stanovanje_7335701/
6682509,"PETROVA - VOĆARSKA, MAKSIMIRSKA",Stanovanje,5 in večsobno,,3500.0,EUR,200.0,,,"200 m2, 5 in večsobno, oddamo. Cena: 3.500,00 EUR/mes","Maksimirska, na novo adaptirano, popolnoma opremljeno in opremljeno vecsobno stanovanje v 2 etazah po 200 m2 v mansardi dobro vzdrzevane stavbe. Sestavljen je iz 7 dvoposteljnih sob, skupne kuhinje opremljene z vsemi aparati, jedilnice, pralnice in 3 kopalnic s tus kabino. Vse sobe so klimatizirane, ogrevanje je na plin.Atraktivna lokacija v blizini javnega prevoza, fakultet, trgovin in vseh potrebnih vsebin.Ostale informacije na povprasevanje.... Več na eurovilla.hr, ID: 922712",Mesto Zagreb,VSE,Zagreb-mesto,Petrova - Voćarska,https://www.nepremicnine.net/oglasi-oddaja/petrova-vocarska-maksimirska-stanovanje_6682509/
7287731,"PETROVA - VOĆARSKA, SREBRNJAK",Stanovanje,2-sobno,2.0,4000.0,EUR,151.0,,,"151 m2, 2-sobno, oddamo. Cena: 4.000,00 EUR/mes","Srebrnjak, luksuzno trisobno stanovanje z zaprto površino 133,43 m2 s teraso 13,46 m2 in balkonom 9,15 m2 v 1. nadstropju odlične stavbe, zgrajene leta 1997, s skupno petimi stanovanji, armiranobetonsko konstrukcijo in opeko. Ima garažo in zunanje parkirno mesto. Skupna izračunana neto površina 151,63 m2.Sestoji iz predprostora, prostorne dnevne sobe z jedilnico in odprto kuhinjo z izhodom na teraso, dveh spalnic, dveh kopalnic (ena s savno), pralnice in balkona. Višina stropa 275 cm.Oddaja se popolnoma opremljeno. Stanovanje je bilo v celoti prenovljeno leta 2023, pri opremi so bili uporabljeni le najboljši materiali in oprema. Protivlomna vhodna vrata Inotherm s prstnim odtisom in kodo, aluminijasto-leseno zunanje pohištvo z mrežami proti komarjem in električnimi žaluzijami, parket Pana I. klase, alarm, razsvetljava (Artemide, Floss, Foscarini, Ingo Maurer), talno plinsko ogrevanje, radiatorji Brem in Antrax, klima v vseh prostorih, tenda Ke tende Italy z vgrajeno razsvetljavo, sobna vrata Tre Piu, kuhinja in vgradne omare po meri (MDF I Compact), postelja in kavč Bonaldo, terasa tlakovana s travertinom, steklena ograja na terasi, kopalnice Credo: Artlinea, Zucchetti, Aquaestil, keramika prvega razreda, savna...Nahaja se na odlični lokaciji v neposredni bližini vseh objektov, potrebnih za kakovostno in mirno življenje.Za vse ostale informacije smo vam na voljo.... Več na eurovilla.hr, ID: 785656",Mesto Zagreb,VSE,Zagreb-mesto,Petrova - Voćarska,https://www.nepremicnine.net/oglasi-oddaja/petrova-vocarska-srebrnjak-stanovanje_7287731/
7318546,"PETROVA - VOĆARSKA, ŠALATA",Stanovanje,3-sobno,3.0,4200.0,EUR,190.0,,,"190 m2, 3-sobno, oddamo. Cena: 4.200,00 EUR/mes","V prestižni stanovanjski soseski Šalata, v moderni vili, ki obsega samo tri stanovanja, je na voljo čudovito trisobno stanovanje za najem v prvem nadstropju.Stanovanje nudi 127 m² notranje bivalne površine in obsega elegantno predsobo, garderobo, prostorno odprto dnevno sobo s kuhinjo in jedilnico, tri udobne spalnice in dve kopalnici.Dodatne lastnosti vključujejo veliko teraso velikosti 90 m², zasebni vrt z bazenom velikosti 20 m², dve garažni parkirni mesti in shrambo. Skupna neto uporabna površina znaša 190 m².Stanovanje je luksuzno opremljeno in opremljeno z vrhunskimi materiali, kar zagotavlja maksimalno udobje in prefinjenost za sodobno bivanje.... Več na eurovilla.hr, ID: 660911",Mesto Zagreb,VSE,Zagreb-mesto,Petrova - Voćarska,https://www.nepremicnine.net/oglasi-oddaja/petrova-vocarska-salata-stanovanje_7318546/
7283841,"PETROVA - VOĆARSKA, ZELENJAK",Stanovanje,3-sobno,3.0,1500.0,EUR,150.0,,,"150 m2, 3-sobno, oddamo. Cena: 1.500,00 EUR/mes","Šalata, Zelenjak, urejeno in popolnoma opremljeno trisobno stanovanje velikosti 135 m2 v 1. nadstropju vzdrževane stavbe. Sestoji iz predprostora, prostorne dnevne sobe z izhodom na teraso s čudovitim razgledom na zelenje, jedilnice, kuhinje z vsemi aparati, shrambe, 3 spalnic, kopalnice s kadjo in dodatnega stranišča s pralnico. Ogrevanje na plin, klimatizirano. Stanovanju pripada mansardni prostor v velikosti 40 m2.Odlična lokacija v mirni ulici, v bližini centra, javnega prevoza, trgovin in vse potrebne infrastrukture.Ostale informacije na zahtevo.... Več na eurovilla.hr, ID: 162956",Mesto Zagreb,VSE,Zagreb-mesto,Petrova - Voćarska,https://www.nepremicnine.net/oglasi-oddaja/petrova-vocarska-zelenjak-stanovanje_7283841/
6865507,PIRAN,Stanovanje,Garsonjera,,550.0,EUR,23.0,2012,4/4,"23 m2, garsonjera, zgrajena l. 2012, 4/4 nad., V Piranu se oddaja apartma z souporabo terase.Primerno tudi za študente.C...","V Piranu se oddaja garsonjerav v 4. nadstropju v več stanovanjskem objektu z souporabo terase.Vseljiva od septembra naprej za dalj časa.Primerna za eno do  dve osebi.Garsonjera se nahaja v bližini Rokovega trga-Marxova ulica.Garsonjera je opremljena in sicer dve postelji 140x200 in 90x 200,miza in 5 stolov,kuhinja,kopalnica,omare.V garsonjeri je tudi klima,TV,pralni stroj in internet.Domače živali niso dovoljene.
Varščina znaša 2 najemnini
Najemnina znaša 550€/mes.(plača se vnaprej)+stroški 100€ (plačajo se vnaprej
Več info na mobi 041 975 155 Simona.",J. Primorska,Piran,Piran,Piran,https://www.nepremicnine.net/oglasi-oddaja/piran-stanovanje_6865507/
7400267,PIRAN,Stanovanje,1-sobno,1.0,600.0,EUR,42.0,1900,1/3,"42 m2, 1-sobno, zgrajeno l. 1900, adaptirano l. 2023, 1/3 nad., oddamo. Cena: 600,00 EUR/mes","PIRAN, oddaja se stanovanje v starem mestnem jedru (Gregorčičeva ulica):
Stanovanje je bilo popolnoma obnovljeno julija 2023
42 m2, 1-sobno, 1. nadstropje
Stanovanje obsega hodnik, dnevni prostor s kuhinjo in jedilnico iz katerega se dostopa na balkon (atrijski), ločeno sobo in kopalnico.
Primerno za 2 osebi.
Cena: 600 EUR na mesec + stroški
Stanovanje se oddaja od konca septembra/začetka oktobra 2026 do konca junija 2027",J. Primorska,Piran,Piran,Piran,https://www.nepremicnine.net/oglasi-oddaja/piran-stanovanje_7400267/
7398243,"PIRAN, BLIŽINA AVTOBUSNE POSTAJE",Stanovanje,Garsonjera,,550.0,EUR,34.0,2016,2/3,"34 m2, garsonjera, novogradnja - zgr. l. 2016, 2/3 nad., Na voljo samo od 1.10.2026 do 1.6.2027. Primerno za študente, p...","Stanovanje je primerno za 1 ali 2 študenta. Hitri internet, pralni in pomivalni stroj. Do trgovine je 150m, do avtobusne postaje 300m. V pritličju stavbe je kolesarnica, kjer lahko varno spravite kolesa (po dogovoru je možna tudi uporaba naših koles). Dodatno se mesečno obračunajo stroški po porabi (cca. 150 eur). Plača se tudi varščina v višini 1 mesečne najemnine. Stanovanje je na voljo od 01.10. do 1.6.2027.",J. Primorska,Piran,Piran,Piran,https://www.nepremicnine.net/oglasi-oddaja/piran-blizina-avtobusne-postaje-stanovanje_7398243/
7132311,"PIRAN, CENTER",Stanovanje,Garsonjera,,500.0,EUR,20.0,1900,P/2,"20 m2, garsonjera, zgrajena l. 1900, adaptirana l. 2022, P/2 nad., Staro mestno jedro, nizki stroški, dolgoročni najem, ...","V starem mestnem jedru Pirana oddam garsonjero v dolgoročni najem. V stanovanju je vsa oprema, ogrevanje je s klimatsko napravo ter IR paneli. Stanovanje je bilo generalno obnovljeno 2022 (nova kopalnica, električna in vodovona napeljava, prezračevanje,...) Stroški v stanovanju so zelo nizki (elektrika+ voda po porabi,med 40-50€ na mesec). Pogoj najema sta dve mesečni varščini ter podpis najemne pogodbe. Ogledi možni po dogovoru, vseljivo po dogovoru, pogodba za najmanj 1 leto! Za več informacij pokličite na: 030503030",J. Primorska,Piran,Piran,Piran,https://www.nepremicnine.net/oglasi-oddaja/piran-center-stanovanje_7132311/
